 # red-shift z    virial mass M [solar mass]    r_delta_c [Mpc]    M_delta_c [solar mass]
 # r_delta_d [Mpc]    M_delta_d [solar mass]
  5.3990051491E-03  7.6401799816E+14  1.7411457370E+00  5.9888571879E+14  3.0528268001E+00  9.0606870967E+14
  5.3990051491E-03  9.7988248199E+14  1.8900512406E+00  7.6605388670E+14  3.3187607519E+00  1.1640790469E+15
  5.3990051491E-03  1.2567369889E+15  2.0516665630E+00  9.7984848874E+14  3.6078873588E+00  1.4955934207E+15
  5.3990051491E-03  1.6118135474E+15  2.2270741059E+00  1.2532640747E+15  3.9222319879E+00  1.9215622916E+15
  5.3990051491E-03  2.0672128970E+15  2.4174482148E+00  1.6029136390E+15  4.2639971421E+00  2.4689105224E+15
  5.3990051491E-03  2.6512800866E+15  2.6240629668E+00  2.0500353112E+15  4.6355779779E+00  3.1722419857E+15
  5.3990051491E-03  3.4003687320E+15  2.8483006159E+00  2.6217788560E+15  5.0395791850E+00  4.0760307933E+15
  5.3990051491E-03  4.3611037447E+15  3.0916607514E+00  3.3528496824E+15  5.4788333472E+00  5.2374381481E+15
  5.3990051491E-03  5.5932833675E+15  3.3557702294E+00  4.2876096139E+15  5.9564209154E+00  6.7299335430E+15
  5.3990051491E-03  7.1736011478E+15  3.6423939419E+00  5.4827611942E+15  6.4756919348E+00  8.6479501206E+15
  5.8298513201E-03  1.4347202296E+05  1.0436307872E-03  1.2901450385E+05  1.6956336105E-03  1.5525681952E+05
  5.8298513201E-03  1.8400839023E+05  1.1335845934E-03  1.6533305620E+05  1.8426226717E-03  1.9923418938E+05
  5.8298513201E-03  2.3599784110E+05  1.2312877370E-03  2.1187345660E+05  2.0023580931E-03  2.5567006283E+05
  5.8298513201E-03  3.0267631238E+05  1.3374073904E-03  2.7151201060E+05  2.1759456376E-03  3.2809435552E+05
  5.8298513201E-03  3.8819401758E+05  1.4526681236E-03  3.4793419215E+05  2.3645870395E-03  4.2103727901E+05
  5.8298513201E-03  4.9787376522E+05  1.5778568365E-03  4.4586222310E+05  2.5695883398E-03  5.4031284771E+05
  5.8298513201E-03  6.3854226203E+05  1.7138281169E-03  5.7134664321E+05  2.7923689433E-03  6.9338275028E+05
  5.8298513201E-03  8.1895502210E+05  1.8615100562E-03  7.3213985625E+05  3.0344714657E-03  8.8982337433E+05
  5.8298513201E-03  1.0503413292E+06  2.0219105670E-03  9.3817469678E+05  3.2975724348E-03  1.1419252289E+06
  5.8298513201E-03  1.3471031717E+06  2.1961242408E-03  1.2021775311E+06  3.5834939206E-03  1.4654623051E+06
  5.8298513201E-03  1.7277116541E+06  2.3853397954E-03  1.5404537036E+06  3.8942161801E-03  1.8806795688E+06
  5.8298513201E-03  2.2158566785E+06  2.5908481614E-03  1.9738937606E+06  4.2318913971E-03  2.4135604325E+06
  5.8298513201E-03  2.8419214562E+06  2.8140512612E-03  2.5292624857E+06  4.5988586189E-03  3.0974536122E+06
  5.8298513201E-03  3.6448736244E+06  3.0564715432E-03  3.2408502175E+06  4.9976599916E-03  3.9751612886E+06
  5.8298513201E-03  4.6746906777E+06  3.3197623336E-03  4.1525882305E+06  5.4310584047E-03  5.1016193975E+06
  5.8298513201E-03  5.9954706759E+06  3.6057190736E-03  5.3207585457E+06  5.9020566730E-03  6.5473380069E+06
  5.8298513201E-03  7.6894218469E+06  3.9162915246E-03  6.8174651691E+06  6.4139183838E-03  8.4028173539E+06
  5.8298513201E-03  9.8619794069E+06  4.2535970168E-03  8.7350806207E+06  6.9701905591E-03  1.0784216309E+07
  5.8298513201E-03  1.2648368077E+07  4.6199348344E-03  1.1191941689E+07  7.5747282873E-03  1.3840628523E+07
  5.8298513201E-03  1.6222018767E+07  5.0178018360E-03  1.4339645261E+07  8.2317214978E-03  1.7763422340E+07
  5.8298513201E-03  2.0805363291E+07  5.4499094114E-03  1.8372393559E+07  8.9457240647E-03  2.2798229955E+07
  5.8298513201E-03  2.6683679009E+07  5.9192018947E-03  2.3538964261E+07  9.7216854406E-03  2.9260337425E+07
  5.8298513201E-03  3.4222845114E+07  6.4288765526E-03  3.0158042511E+07  1.0564985046E-02  3.7554440485E+07
  5.8298513201E-03  4.3892115751E+07  6.9824052888E-03  3.8637858716E+07  1.1481469647E-02  4.8200004845E+07
